conversation_id,turn_number,total_issues
5c757d33c61792d3d732f52a700c99cc,1,1
5c757d33c61792d3d732f52a700c99cc,2,6
5cb2e2efdfe0fa158ce44a8b4499272c,1,8
5cb2e2efdfe0fa158ce44a8b4499272c,2,9
5cb2e2efdfe0fa158ce44a8b4499272c,3,7
5cb2e2efdfe0fa158ce44a8b4499272c,4,7
5d0a8741a03f2271a42bab343511f376,1,1
5d0a8741a03f2271a42bab343511f376,2,1
5d0a8741a03f2271a42bab343511f376,3,1
5d0a8741a03f2271a42bab343511f376,4,1
5d0a8741a03f2271a42bab343511f376,5,1
5d5a1398389ecc0c18a5b4cc6736833e,1,2
5d6a28cfdf3d0234314133ede360c271,1,1
5d6a28cfdf3d0234314133ede360c271,2,1
5de8bfa53c1269eafec694c8f9653dae,1,3
5de8bfa53c1269eafec694c8f9653dae,2,1
5de8bfa53c1269eafec694c8f9653dae,3,2
5de8bfa53c1269eafec694c8f9653dae,4,1
5de8bfa53c1269eafec694c8f9653dae,5,3
5de8bfa53c1269eafec694c8f9653dae,6,2
5df39b489e4d13c79a341283379bca51,1,1
5df39b489e4d13c79a341283379bca51,2,1
5df87e5ae784a544a2363574d0328931,1,2
5df87e5ae784a544a2363574d0328931,2,2
5df87e5ae784a544a2363574d0328931,3,2
5e497acdf75089ec80dd915afaf05f81,1,2
5e497acdf75089ec80dd915afaf05f81,2,1
5e50ef0def5ad1c1599f245b6ec101b7,1,6
5e50ef0def5ad1c1599f245b6ec101b7,2,6
5e54af6603e404bf3cfc760e6bd4bb3e,1,1
5e54af6603e404bf3cfc760e6bd4bb3e,2,1
5e54af6603e404bf3cfc760e6bd4bb3e,3,1
5e941d42619d1d03da62cdda9da7674b,1,1
5e941d42619d1d03da62cdda9da7674b,2,1
5e941d42619d1d03da62cdda9da7674b,3,1
5e941d42619d1d03da62cdda9da7674b,4,1
5e941d42619d1d03da62cdda9da7674b,5,1
5ed84c70403fbdf483f28fad1c78c6b1,1,5
5ed84c70403fbdf483f28fad1c78c6b1,2,7
5eefe2b3e9922dfe1c1577693ccc6ee6,1,1
5eefe2b3e9922dfe1c1577693ccc6ee6,2,1
5f010eb3d1d2343eb9d972fd01ab481c,1,2
5f010eb3d1d2343eb9d972fd01ab481c,2,2
5f8bd2725da697e05ca80cc1ba6cf38d,1,1
5f8bd2725da697e05ca80cc1ba6cf38d,2,1
5f9144f2b02831f91a69d3c5b6831b70,1,1
5f9144f2b02831f91a69d3c5b6831b70,2,1
5f9144f2b02831f91a69d3c5b6831b70,3,1
5f9144f2b02831f91a69d3c5b6831b70,4,1
5fb391e852a211764aea3e527c9ccda8,1,3
5fb391e852a211764aea3e527c9ccda8,2,4
5fd51fabcd95cd21545403a98f366196,1,8
5fd51fabcd95cd21545403a98f366196,2,1
5ffd5baa9134a10812b3c424120cd9fe,1,2
5ffd5baa9134a10812b3c424120cd9fe,2,2
601a0aa9e5eff7d2dc9c9375bc1f56d2,1,2
601a0aa9e5eff7d2dc9c9375bc1f56d2,2,2
6077d3ff5e451c105bd0654c8a272ab4,1,1
6077d3ff5e451c105bd0654c8a272ab4,2,1
60dda36fc8a35342b449121fe9a12d39,1,2
60dda36fc8a35342b449121fe9a12d39,2,2
6118473ee340ae6d61e964a95c45dba5,1,2
6118473ee340ae6d61e964a95c45dba5,2,4
612bd8589d029f7a2ab3e70ccd78cfbf,1,8
612bd8589d029f7a2ab3e70ccd78cfbf,2,1
612bd8589d029f7a2ab3e70ccd78cfbf,3,9
612bd8589d029f7a2ab3e70ccd78cfbf,4,11
616680fa573812421e37e530ce41f638,1,4
616680fa573812421e37e530ce41f638,2,4
616680fa573812421e37e530ce41f638,3,4
616680fa573812421e37e530ce41f638,4,5
6190790fd73cdb7ea29c9a5bdfc8854c,1,1
6190790fd73cdb7ea29c9a5bdfc8854c,2,1
6190790fd73cdb7ea29c9a5bdfc8854c,3,2
6190790fd73cdb7ea29c9a5bdfc8854c,4,6
6190790fd73cdb7ea29c9a5bdfc8854c,5,5
6190790fd73cdb7ea29c9a5bdfc8854c,6,1
61926cf1d56dc9f04e6893b376ef72a0,1,1
61926cf1d56dc9f04e6893b376ef72a0,2,5
61926cf1d56dc9f04e6893b376ef72a0,3,2
61926cf1d56dc9f04e6893b376ef72a0,4,1
61926cf1d56dc9f04e6893b376ef72a0,5,1
61926cf1d56dc9f04e6893b376ef72a0,6,1
61f4ff2d0545763ef2780821ac87aebf,1,1
61f4ff2d0545763ef2780821ac87aebf,2,1
6200ea75919a369d64d29dbbe5a4f8b3,1,3
6200ea75919a369d64d29dbbe5a4f8b3,2,1
6200ea75919a369d64d29dbbe5a4f8b3,3,1
62076c89401f3d60948fb82b4e4f935b,1,5
62076c89401f3d60948fb82b4e4f935b,2,5
62076c89401f3d60948fb82b4e4f935b,3,6
62076c89401f3d60948fb82b4e4f935b,4,5
620cf7d7294c229913991686eea04e1b,1,1
620cf7d7294c229913991686eea04e1b,2,2
620cf7d7294c229913991686eea04e1b,3,1
620cf7d7294c229913991686eea04e1b,4,1
620cf7d7294c229913991686eea04e1b,5,4
620cf7d7294c229913991686eea04e1b,6,1
623dc5375a4995c3300112ff10a988d2,1,1
623dc5375a4995c3300112ff10a988d2,2,1
623dc5375a4995c3300112ff10a988d2,3,2
623dc5375a4995c3300112ff10a988d2,4,1
623dc5375a4995c3300112ff10a988d2,5,1
623dc5375a4995c3300112ff10a988d2,6,1
625ebba4dac4ef25ffd73435eaec468a,1,1
625ebba4dac4ef25ffd73435eaec468a,2,1
625ebba4dac4ef25ffd73435eaec468a,3,1
628ef4384fcc6725cb87b24930a77b8a,1,2
628ef4384fcc6725cb87b24930a77b8a,2,2
628ef4384fcc6725cb87b24930a77b8a,3,2
628ef4384fcc6725cb87b24930a77b8a,4,2
628ef4384fcc6725cb87b24930a77b8a,5,2
628ef4384fcc6725cb87b24930a77b8a,6,1
62c91eb2a00433e686c72bcab42f1fde,1,4
62c91eb2a00433e686c72bcab42f1fde,2,2
62c91eb2a00433e686c72bcab42f1fde,3,2
62c91eb2a00433e686c72bcab42f1fde,4,2
62de65222bf27dfb471d88819dc53a8f,1,1
62de65222bf27dfb471d88819dc53a8f,2,2
62de65222bf27dfb471d88819dc53a8f,3,2
62de65222bf27dfb471d88819dc53a8f,4,1
62f1db1a862266b0a4824a3c121c3fe7,1,1
630afa3559fd2114649e3c3804b6a042,1,5
630afa3559fd2114649e3c3804b6a042,2,5
6317d32faa6b1fea95551c18630647c5,1,4
6317d32faa6b1fea95551c18630647c5,2,4
6317d32faa6b1fea95551c18630647c5,3,5
635f65159550a645179c36344c687b9b,1,1
635f65159550a645179c36344c687b9b,2,1
6370c4cbfa472ffa088ff64430bdee5b,1,1
6370c4cbfa472ffa088ff64430bdee5b,2,1
6370c4cbfa472ffa088ff64430bdee5b,3,1
63a92b988f5dfc8ecd14148408c8ec33,1,2
63a92b988f5dfc8ecd14148408c8ec33,2,4
63d8c3e81350c0d39b6619248055d7fe,1,2
63d8c3e81350c0d39b6619248055d7fe,2,2
63d8c3e81350c0d39b6619248055d7fe,3,1
63d8c3e81350c0d39b6619248055d7fe,4,1
63d8c3e81350c0d39b6619248055d7fe,5,3
63d8c3e81350c0d39b6619248055d7fe,6,2
64070e5bf04d9a166770221ee4db3804,1,1
64070e5bf04d9a166770221ee4db3804,2,1
64070e5bf04d9a166770221ee4db3804,3,1
64070e5bf04d9a166770221ee4db3804,4,1
640a00dfd6c9c2649ae6d66845175ff0,1,1
640a00dfd6c9c2649ae6d66845175ff0,2,1
640a00dfd6c9c2649ae6d66845175ff0,3,1
640a00dfd6c9c2649ae6d66845175ff0,4,1
640cea0f4c738a30ee3e801845a28e28,1,4
640cea0f4c738a30ee3e801845a28e28,2,4
640cea0f4c738a30ee3e801845a28e28,3,1
640cea0f4c738a30ee3e801845a28e28,4,8
640ef033c157e022ef32f6aa333307c6,1,3
64238159658378fdfc46758a7e9da193,1,1
64238159658378fdfc46758a7e9da193,2,4
64238159658378fdfc46758a7e9da193,3,2
64238159658378fdfc46758a7e9da193,4,2
643868c4b083b110eeaee21ec25fe599,1,2
643868c4b083b110eeaee21ec25fe599,2,4
6443a690dccdbcdd089e1302d2f93396,1,1
653e0c4a31e9676c006b195d17fbdb6c,1,1
653e0c4a31e9676c006b195d17fbdb6c,2,2
653e0c4a31e9676c006b195d17fbdb6c,3,1
653e0c4a31e9676c006b195d17fbdb6c,4,1
65476bb5657557cd63d7ff78553d9db3,1,7
65476bb5657557cd63d7ff78553d9db3,2,6
65476bb5657557cd63d7ff78553d9db3,3,6
65476bb5657557cd63d7ff78553d9db3,4,8
655ff3b4854da9faca3f90e241319c8c,1,2
655ff3b4854da9faca3f90e241319c8c,2,2
655ff3b4854da9faca3f90e241319c8c,3,2
657690594ac321f82ea12ec63808cf65,1,9
657690594ac321f82ea12ec63808cf65,2,7
65967fd5624f24960a68eaec2799bce8,1,1
65967fd5624f24960a68eaec2799bce8,2,1
65a55b087028686edc45c82cb8aa0c07,1,3
65a55b087028686edc45c82cb8aa0c07,2,1
65b6769c99c29464c30f24d3ee336095,1,1
65c0e5afd28700eef2e5ed07c316bb13,1,6
65c0e5afd28700eef2e5ed07c316bb13,2,6
65c0e5afd28700eef2e5ed07c316bb13,3,6
65c0e5afd28700eef2e5ed07c316bb13,4,6
65c0e5afd28700eef2e5ed07c316bb13,5,4
65c0e5afd28700eef2e5ed07c316bb13,6,1
661f00d8bf978aaab11ea9c25d532c85,1,1
663889b804f626e9ef748906778b3d0a,1,10
663889b804f626e9ef748906778b3d0a,2,11
66517047791eb26a1a0cd1205e51ed1c,1,4
66517047791eb26a1a0cd1205e51ed1c,2,7
6654825a37b89af568ac8e04b5c06337,1,7
6654825a37b89af568ac8e04b5c06337,2,1
6654825a37b89af568ac8e04b5c06337,3,1
6654825a37b89af568ac8e04b5c06337,4,1
66675ac110905e84c312585e3954fafb,1,2
66675ac110905e84c312585e3954fafb,2,4
66675ac110905e84c312585e3954fafb,3,2
66675ac110905e84c312585e3954fafb,4,1
66675ac110905e84c312585e3954fafb,5,2
668dfedcb2d988ed55befa7069e4a828,1,3
668dfedcb2d988ed55befa7069e4a828,2,2
6694b679a4f04c00fe9ff51f831ce4eb,1,1
6694b679a4f04c00fe9ff51f831ce4eb,2,1
66a3feb35b47bbbf9c568af45ce3e78b,1,3
66a3feb35b47bbbf9c568af45ce3e78b,2,4
66d3b304ae9820514bd08958fed3e8cb,1,4
66d3b304ae9820514bd08958fed3e8cb,2,1
66d3b304ae9820514bd08958fed3e8cb,3,1
66e57a07ea48ac49a2e09d610292bfec,1,1
66e57a07ea48ac49a2e09d610292bfec,2,2
67112bb07ec4717ec7401ee3e696f40e,1,1
671f3a6ff9976aab96e899684282cdec,1,2
671f3a6ff9976aab96e899684282cdec,2,2
671f3a6ff9976aab96e899684282cdec,3,2
671f3a6ff9976aab96e899684282cdec,4,2
6737f93d7f013ec1048b1f12617b00e9,1,6
6737f93d7f013ec1048b1f12617b00e9,2,1
675d938e07ec9c3bf3916d04f69eb8bd,1,3
675d938e07ec9c3bf3916d04f69eb8bd,2,4
679401f148228e384da230665bcee709,1,10
679401f148228e384da230665bcee709,2,11
679401f148228e384da230665bcee709,3,12
679401f148228e384da230665bcee709,4,11
679401f148228e384da230665bcee709,5,11
679a5ffdde1a5e34036c9ebb1be55d5f,1,2
679a5ffdde1a5e34036c9ebb1be55d5f,2,1
67d9cccf0e6fea9ae0dfaf1337aec7b5,1,1
67d9cccf0e6fea9ae0dfaf1337aec7b5,2,1
67d9cccf0e6fea9ae0dfaf1337aec7b5,3,1
67d9cccf0e6fea9ae0dfaf1337aec7b5,4,1
67d9cccf0e6fea9ae0dfaf1337aec7b5,5,1
67d9cccf0e6fea9ae0dfaf1337aec7b5,6,2
67fe70e03f60e571a4215dfaf6b64289,1,1
67fe70e03f60e571a4215dfaf6b64289,2,1
67fe70e03f60e571a4215dfaf6b64289,3,1
67fe70e03f60e571a4215dfaf6b64289,4,1
67fe70e03f60e571a4215dfaf6b64289,5,1
67fe70e03f60e571a4215dfaf6b64289,6,1
6815f515a7f5cf6e753f7f4c9ccabe0c,1,5
6815f515a7f5cf6e753f7f4c9ccabe0c,2,5
6815f515a7f5cf6e753f7f4c9ccabe0c,3,5
6815f515a7f5cf6e753f7f4c9ccabe0c,4,5
6815f515a7f5cf6e753f7f4c9ccabe0c,5,6
6815f515a7f5cf6e753f7f4c9ccabe0c,6,5
6837b733929c311c0523ed2b35c05caf,1,3
6837b733929c311c0523ed2b35c05caf,2,3
68477619e619bb95eda74238487a1eaf,1,1
68477619e619bb95eda74238487a1eaf,2,1
68477619e619bb95eda74238487a1eaf,3,1
684e5571ba839b25cb5c9a8912ef9f5a,1,1
684e5571ba839b25cb5c9a8912ef9f5a,2,3
685cfb3b2d6083b98a8283de34e8f948,1,1
697bcc7a54ac8ea3c75f6d6f7421fa9e,1,6
697bcc7a54ac8ea3c75f6d6f7421fa9e,2,6
69eda7f9502f0461ab4db25155badcde,1,7
69eda7f9502f0461ab4db25155badcde,2,3
69eda7f9502f0461ab4db25155badcde,3,3
69eda7f9502f0461ab4db25155badcde,4,8
69eda7f9502f0461ab4db25155badcde,5,1
69eda7f9502f0461ab4db25155badcde,6,7
69f6cf8b31384ae317b9418a6913790e,1,1
69f6cf8b31384ae317b9418a6913790e,2,1
69f6cf8b31384ae317b9418a6913790e,3,1
6a282e44bbdc95b621c41c81613715c4,1,3
6a6730845b5e587b6bedb1d660d0a6f8,1,8
6a6730845b5e587b6bedb1d660d0a6f8,2,9
6a80d2c868b0c124235280217aea3412,1,1
6a80d2c868b0c124235280217aea3412,2,1
6a80d2c868b0c124235280217aea3412,3,1
6abc8411a36b1b0236a16c075d4987a5,1,1
6abc8411a36b1b0236a16c075d4987a5,2,1
6abc8411a36b1b0236a16c075d4987a5,3,1
6abc8411a36b1b0236a16c075d4987a5,4,1
6ac9fe389713dca79a455dccff3d6940,1,4
6ac9fe389713dca79a455dccff3d6940,2,2
6ac9fe389713dca79a455dccff3d6940,3,5
6ac9fe389713dca79a455dccff3d6940,4,5
6b1ea157280152c501464ff35d4f2888,1,3
6b1ea157280152c501464ff35d4f2888,2,3
6b1ea157280152c501464ff35d4f2888,3,3
6b3d68b861829f8a8eae9bac9770de42,1,1
6b3d68b861829f8a8eae9bac9770de42,2,1
6b4f4da871c6d4c72af893580099ebbb,1,1
6b4f4da871c6d4c72af893580099ebbb,2,1
6b5493528fe4c6c91e125d46e817cb82,1,3
6b5493528fe4c6c91e125d46e817cb82,2,3
6b5493528fe4c6c91e125d46e817cb82,3,3
6b5493528fe4c6c91e125d46e817cb82,4,3
6b5493528fe4c6c91e125d46e817cb82,5,3
6b5493528fe4c6c91e125d46e817cb82,6,3
6b648cad11b8475ae13f98d0d72a7664,1,1
6b648cad11b8475ae13f98d0d72a7664,2,1
6b7ce651aa0d3380a7e1465a4412c8cc,1,1
6b7ce651aa0d3380a7e1465a4412c8cc,2,1
6be767f85160b95f169386449ec457ed,1,1
6be767f85160b95f169386449ec457ed,2,3
6be767f85160b95f169386449ec457ed,3,1
6be767f85160b95f169386449ec457ed,4,2
6be767f85160b95f169386449ec457ed,5,3
6c00634d0d4bdfff626e63b993ddded2,1,1
6c00634d0d4bdfff626e63b993ddded2,2,2
6c00634d0d4bdfff626e63b993ddded2,3,1
6c00634d0d4bdfff626e63b993ddded2,4,2
6c00634d0d4bdfff626e63b993ddded2,5,2
6c0b5d6102cb07a697d2ace815054de4,1,7
6c0b5d6102cb07a697d2ace815054de4,2,3
6c1ad77b1f16c376dbc87cd7f908dc70,1,2
6c414f52273682df6fc51a6915381e67,1,1
6c414f52273682df6fc51a6915381e67,2,1
6ca4df1c11783befea14a849c2d254db,1,6
6ca4df1c11783befea14a849c2d254db,2,6
6ced21e2b24fec85da316c879f4fbb9b,1,1
6ced21e2b24fec85da316c879f4fbb9b,2,1
6ced21e2b24fec85da316c879f4fbb9b,3,2
6ced21e2b24fec85da316c879f4fbb9b,4,2
6ced21e2b24fec85da316c879f4fbb9b,5,2
6ced21e2b24fec85da316c879f4fbb9b,6,2
6d04ccffe97c4d172fd9138186e21167,1,4
6d04ccffe97c4d172fd9138186e21167,2,5
6d04ccffe97c4d172fd9138186e21167,3,7
6d04ccffe97c4d172fd9138186e21167,4,4
6d04ccffe97c4d172fd9138186e21167,5,6
6d2a91c01d51fcc32095b3e05ecdadb0,1,1
6d3fb15d75bcbd3d4a2ebb34d0b9168c,1,1
6d3fb15d75bcbd3d4a2ebb34d0b9168c,2,1
6d412f1154805849021245f628057a07,1,2
6d412f1154805849021245f628057a07,2,2
6d4626f6f0afae217021cf657dbbafef,1,3
6d4626f6f0afae217021cf657dbbafef,2,1
6d579d2f954e6de28c109f456d296a37,1,2
6d579d2f954e6de28c109f456d296a37,2,3
6d755ad0e3ea0fa426fe0e11e7528e93,1,1
6d755ad0e3ea0fa426fe0e11e7528e93,2,2
6d8c27d9d30d25a10e9de474d40e9c7c,1,1
6d8c27d9d30d25a10e9de474d40e9c7c,2,1
6d8c27d9d30d25a10e9de474d40e9c7c,3,1
6d8c27d9d30d25a10e9de474d40e9c7c,4,1
6d8c27d9d30d25a10e9de474d40e9c7c,5,1
6d8c27d9d30d25a10e9de474d40e9c7c,6,1
6d980ef0bb0c1b784014415f49e83d55,1,1
6d980ef0bb0c1b784014415f49e83d55,2,1
6d980ef0bb0c1b784014415f49e83d55,3,1
6d980ef0bb0c1b784014415f49e83d55,4,1
6d980ef0bb0c1b784014415f49e83d55,5,1
6dad28a0d41456656c956a8df49d8c9f,1,1
6dad28a0d41456656c956a8df49d8c9f,2,2
6db1605fabe669525d6916127ea99594,1,4
6db1605fabe669525d6916127ea99594,2,1
6db1605fabe669525d6916127ea99594,3,1
6dd2e6e948625d3de120a87fb7808f0c,1,1
6dd2e6e948625d3de120a87fb7808f0c,2,1
6dd2e6e948625d3de120a87fb7808f0c,3,1
6de50f2407e2a96fd87f59c3c7cc0e21,1,6
6de50f2407e2a96fd87f59c3c7cc0e21,2,2
6de605497268ad7f3deabc40aa2ff43c,1,2
6de605497268ad7f3deabc40aa2ff43c,2,1
6de605497268ad7f3deabc40aa2ff43c,3,3
6de605497268ad7f3deabc40aa2ff43c,4,2
6de605497268ad7f3deabc40aa2ff43c,5,1
6de605497268ad7f3deabc40aa2ff43c,6,2
6de681e0823d4c0d8f3937916fa56f18,1,1
6de681e0823d4c0d8f3937916fa56f18,2,1
6de681e0823d4c0d8f3937916fa56f18,3,1
6de681e0823d4c0d8f3937916fa56f18,4,1
6de8457b91290d7d7a128fccb3a86204,1,2
6de8457b91290d7d7a128fccb3a86204,2,3
6de8457b91290d7d7a128fccb3a86204,3,2
6de8457b91290d7d7a128fccb3a86204,4,2
6de8457b91290d7d7a128fccb3a86204,5,2
6de8457b91290d7d7a128fccb3a86204,6,2
6e0bb4cbf44cda36f63ec685072bd3d6,1,7
6e0bb4cbf44cda36f63ec685072bd3d6,2,5
6e0bb4cbf44cda36f63ec685072bd3d6,3,5
6e1c17dfe58b88f06fa7d3db78596703,1,1
6e1c17dfe58b88f06fa7d3db78596703,2,1
6e3e1fd02b174619b0a3cf393c4ffefd,1,5
6e3e1fd02b174619b0a3cf393c4ffefd,2,3
6e5dfbf578138fd5635e9b2e30b036c9,1,1
6e5dfbf578138fd5635e9b2e30b036c9,2,1
6e5dfbf578138fd5635e9b2e30b036c9,3,5
6e5dfbf578138fd5635e9b2e30b036c9,4,5
6e5dfbf578138fd5635e9b2e30b036c9,5,5
6e5dfbf578138fd5635e9b2e30b036c9,6,5
6e6aeb8167652152a5ebce727f4053be,1,2
6e6aeb8167652152a5ebce727f4053be,2,2
6e949c13914c5421c473f03897a141c2,1,1
6e949c13914c5421c473f03897a141c2,2,1
6e9922cb2efa00dd4c74895c7dff880a,1,1
6e9922cb2efa00dd4c74895c7dff880a,2,1
6e9922cb2efa00dd4c74895c7dff880a,3,1
6eb0342b6c53eb0224d3eb423bdf6b38,1,2
6eb0342b6c53eb0224d3eb423bdf6b38,2,2
6ebcd2a49af4e126bad1e084b25dfe22,1,2
6ebcd2a49af4e126bad1e084b25dfe22,2,2
6ecd311fc1e503f429feedd1aafa536f,1,1
6ecd311fc1e503f429feedd1aafa536f,2,1
6ecd311fc1e503f429feedd1aafa536f,3,2
6f1be0ffa4998f172e701237b8ac7b6a,1,1
6f1be0ffa4998f172e701237b8ac7b6a,2,6
6f1be0ffa4998f172e701237b8ac7b6a,3,7
6f24119a6e4a0a377d9f42a951e597f4,1,2
6f89313a97bc822504beebecd806fc13,1,6
6f89313a97bc822504beebecd806fc13,2,1
6f89313a97bc822504beebecd806fc13,3,1
6f89313a97bc822504beebecd806fc13,4,2
6fb5d8db1a09dd6bc9386c5ec37be180,1,1
6fb5d8db1a09dd6bc9386c5ec37be180,2,1
6fba7033e4ce8a3fe74000b6350cf1cc,1,2
6fba7033e4ce8a3fe74000b6350cf1cc,2,10
6fe478deadf1bb9d0670380d147af75c,1,1
6fe478deadf1bb9d0670380d147af75c,2,1
6fecc1708afc2bc7b12c0cfd0be07f37,1,3
702f6b4c08f038bc2604dd8e922329b3,1,2
702f6b4c08f038bc2604dd8e922329b3,2,2
702f6b4c08f038bc2604dd8e922329b3,3,2
702f6b4c08f038bc2604dd8e922329b3,4,2
702f6b4c08f038bc2604dd8e922329b3,5,2
705ca0be1641bcdd420849eab392322f,1,5
705ca0be1641bcdd420849eab392322f,2,5
705ca0be1641bcdd420849eab392322f,3,6
7071f8258ab335eebbd8236b4f9730c6,1,1
7071f8258ab335eebbd8236b4f9730c6,2,1
707fed5000d8baaa5886b1d5707c731a,1,1
707fed5000d8baaa5886b1d5707c731a,2,1
707fed5000d8baaa5886b1d5707c731a,3,2
707fed5000d8baaa5886b1d5707c731a,4,2
70a0d97d4649dbd59d97ff9ef0493792,1,2
70a0d97d4649dbd59d97ff9ef0493792,2,2
70d8a8a1f366d460ceb91a8bcc437e97,1,4
70d8a8a1f366d460ceb91a8bcc437e97,2,1
712e34fcfbdcfa5ae3c6cf4d75d43dbe,1,1
712e34fcfbdcfa5ae3c6cf4d75d43dbe,2,6
713cb092cc2911e0326176378b867507,1,2
713cb092cc2911e0326176378b867507,2,2
7160daabe563cde400af6123fc41a74e,1,3
7160daabe563cde400af6123fc41a74e,2,3
7162da358d0969efa3937fa597b2e31d,1,1
7162da358d0969efa3937fa597b2e31d,2,1
718e3ef48829660dce6594051fd1a714,1,1
718e3ef48829660dce6594051fd1a714,2,1
718e3ef48829660dce6594051fd1a714,3,1
719512c16bc46376bdc39daed073a8c5,1,1
719512c16bc46376bdc39daed073a8c5,2,1
719512c16bc46376bdc39daed073a8c5,3,1
719512c16bc46376bdc39daed073a8c5,4,2
71ea78717fad815ca4b12b011194452b,1,2
71ea78717fad815ca4b12b011194452b,2,1
71ea78717fad815ca4b12b011194452b,3,3
71ea78717fad815ca4b12b011194452b,4,2
71f7747c1b3fa8668862babb67e25020,1,1
71f7747c1b3fa8668862babb67e25020,2,2
71f7747c1b3fa8668862babb67e25020,3,2
71f7747c1b3fa8668862babb67e25020,4,2
71f7747c1b3fa8668862babb67e25020,5,2
71fb661ad9d1c273b85adc4185418374,1,7
71fb661ad9d1c273b85adc4185418374,2,7
71fb661ad9d1c273b85adc4185418374,3,9
71fb661ad9d1c273b85adc4185418374,4,10
7222be591fe2f228de209a08c30f7730,1,2
72414dc791ca24762fd733ecd5c35b3f,1,2
72414dc791ca24762fd733ecd5c35b3f,2,1
7247453c1a13097403f960c44ccfdf18,1,2
72c884874603cfaee90ab820b4fdf4d3,1,6
72c884874603cfaee90ab820b4fdf4d3,2,10
72c884874603cfaee90ab820b4fdf4d3,3,10
72f9e6eb59b9a4d0dc4e9e42dedad467,1,4
72f9e6eb59b9a4d0dc4e9e42dedad467,2,4
72f9e6eb59b9a4d0dc4e9e42dedad467,3,4
72f9e6eb59b9a4d0dc4e9e42dedad467,4,4
7336d63ba4f0739438f1dbd7cebaf66f,1,4
736f1b6dac7ca67a3a8dce2ccdaf436f,1,3
736f1b6dac7ca67a3a8dce2ccdaf436f,2,2
736f405d40e2282b3fe22d2d84e1444e,1,14
736f405d40e2282b3fe22d2d84e1444e,2,13
73776f1b8fb3c95218d6a43bef65b979,1,2
73a76cac6dfe5f46faf3fdb01eed9757,1,10
73a76cac6dfe5f46faf3fdb01eed9757,2,10
73b25e42e03c31690d72260a983942e5,1,1
73b25e42e03c31690d72260a983942e5,2,1
73b8eee9c8aca47126413a28338f8cdd,1,1
73b8eee9c8aca47126413a28338f8cdd,2,1
741457b4419b4edde844e96fa6f0e36d,1,4
741457b4419b4edde844e96fa6f0e36d,2,3
746ab65bfb9a64e9cf7983ef66f0b3a3,1,2
746ab65bfb9a64e9cf7983ef66f0b3a3,2,2
746ab65bfb9a64e9cf7983ef66f0b3a3,3,14
747ac8e9faf394f2aa65c5526000d941,1,1
74971998b84863b0c95a624757e52b18,1,3
74971998b84863b0c95a624757e52b18,2,4
74971998b84863b0c95a624757e52b18,3,1
74971998b84863b0c95a624757e52b18,4,1
74971998b84863b0c95a624757e52b18,5,2
74971998b84863b0c95a624757e52b18,6,1
749bf53ebdc02d119a129755fb1b2e73,1,7
749bf53ebdc02d119a129755fb1b2e73,2,7
749bf53ebdc02d119a129755fb1b2e73,3,3
749bf53ebdc02d119a129755fb1b2e73,4,3
749bf53ebdc02d119a129755fb1b2e73,5,2
749bf53ebdc02d119a129755fb1b2e73,6,4
74d22613713a2f93f614dad660e847b8,1,1
74d22613713a2f93f614dad660e847b8,2,1
74d22613713a2f93f614dad660e847b8,3,1
74d22613713a2f93f614dad660e847b8,4,1
74d22613713a2f93f614dad660e847b8,5,1
74da8a6451db45147ddd4f5ccd83a51d,1,1
74da8a6451db45147ddd4f5ccd83a51d,2,1
74da8a6451db45147ddd4f5ccd83a51d,3,1
74da8a6451db45147ddd4f5ccd83a51d,4,2
74da8a6451db45147ddd4f5ccd83a51d,5,3
74da8a6451db45147ddd4f5ccd83a51d,6,3
753c79b9b4b542f126a0ce21222b0412,1,1
753c79b9b4b542f126a0ce21222b0412,2,1
7569dd37e29c24947eb1408d0e59b36a,1,1
7569dd37e29c24947eb1408d0e59b36a,2,2
756a08a4441494213591b58d62abb01f,1,1
756a08a4441494213591b58d62abb01f,2,1
75d4b582b716836b2a8a7540866282de,1,1
75d4b582b716836b2a8a7540866282de,2,1
75d4b582b716836b2a8a7540866282de,3,1
75e8ce5fc7dbd618f94574bcf0d7805c,1,1
75e8ce5fc7dbd618f94574bcf0d7805c,2,1
75e8ce5fc7dbd618f94574bcf0d7805c,3,1
7624eadaeaf8f46a54098ab21ae77964,1,1
7624eadaeaf8f46a54098ab21ae77964,2,1
7624eadaeaf8f46a54098ab21ae77964,3,1
7624eadaeaf8f46a54098ab21ae77964,4,1
7624eadaeaf8f46a54098ab21ae77964,5,1
7624eadaeaf8f46a54098ab21ae77964,6,1
766c22045bd7378be5626b90f315a766,1,1
766c22045bd7378be5626b90f315a766,2,1
76b51acbb4ea391ac71c367f65c3e70a,1,1
76b51acbb4ea391ac71c367f65c3e70a,2,2
76b79ac12e3c86b0ff2f08effef66040,1,3
76b79ac12e3c86b0ff2f08effef66040,2,4
76b79ac12e3c86b0ff2f08effef66040,3,3
76b79ac12e3c86b0ff2f08effef66040,4,3
76b79ac12e3c86b0ff2f08effef66040,5,2
76b79ac12e3c86b0ff2f08effef66040,6,3
76bd1649ab311dd4e0b8b892c13f7d71,1,1
76bd1649ab311dd4e0b8b892c13f7d71,2,1
76cdc5c1d9df795e4b73df97b3954875,1,4
76cdc5c1d9df795e4b73df97b3954875,2,4
76dff5e533607fb97ed0877358caac4b,1,1
76dff5e533607fb97ed0877358caac4b,2,2
