conversation_id,turn_number,snippet_number,role,language,severity,issue_id,message
b997b252a81ad5e27af80ee0c56e7716,1,1,assistant,cpp,error,syntaxError,syntax error
b997b252a81ad5e27af80ee0c56e7716,2,1,assistant,cpp,error,syntaxError,syntax error
b997b252a81ad5e27af80ee0c56e7716,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
924002d652c29d1f950a6e83c293f09c,1,1,assistant,cpp,style,unusedFunction,The function 'ISR' is never used.
924002d652c29d1f950a6e83c293f09c,1,1,assistant,cpp,style,unusedFunction,The function 'loop' is never used.
924002d652c29d1f950a6e83c293f09c,3,1,assistant,cpp,style,unusedFunction,The function 'setup' is never used.
83eec97e6dc3b2464116067ff679c793,1,1,assistant,cpp,style,unusedFunction,The function 'loop' is never used.
83eec97e6dc3b2464116067ff679c793,1,1,assistant,cpp,style,unusedFunction,The function 'setup' is never used.
83eec97e6dc3b2464116067ff679c793,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
83eec97e6dc3b2464116067ff679c793,2,1,assistant,cpp,style,unusedFunction,The function 'loop' is never used.
83eec97e6dc3b2464116067ff679c793,2,1,assistant,cpp,style,unusedFunction,The function 'setup' is never used.
83eec97e6dc3b2464116067ff679c793,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
88dad3d1a84b8b31eb6d9b88245c9549,2,1,assistant,cpp,style,constParameter,Parameter 'quants' can be declared with const
88dad3d1a84b8b31eb6d9b88245c9549,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
88dad3d1a84b8b31eb6d9b88245c9549,5,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
60414b5da2fc988a5e5dc3fa9f19cc24,1,1,assistant,cpp,style,noExplicitConstructor,Struct 'JojoInstruction' has a constructor with 1 argument that is not explicit.
60414b5da2fc988a5e5dc3fa9f19cc24,1,1,assistant,cpp,performance,passedByValue,Function parameter 'arg' should be passed by const reference.
60414b5da2fc988a5e5dc3fa9f19cc24,2,1,assistant,cpp,error,syntaxError,syntax error: keyword 'if' is not allowed in global scope
5ddd15b1ba3f645882f77b687bb85699,3,1,assistant,cpp,style,unusedFunction,The function 'loop' is never used.
5ddd15b1ba3f645882f77b687bb85699,3,1,assistant,cpp,style,unusedFunction,The function 'setup' is never used.
5ddd15b1ba3f645882f77b687bb85699,3,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
5ddd15b1ba3f645882f77b687bb85699,5,1,assistant,cpp,style,unusedFunction,The function 'loop' is never used.
5ddd15b1ba3f645882f77b687bb85699,5,1,assistant,cpp,style,unusedFunction,The function 'setup' is never used.
5ddd15b1ba3f645882f77b687bb85699,7,1,assistant,cpp,style,unusedFunction,The function 'loop' is never used.
5ddd15b1ba3f645882f77b687bb85699,7,1,assistant,cpp,style,unusedFunction,The function 'setup' is never used.
5ddd15b1ba3f645882f77b687bb85699,7,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
5ddd15b1ba3f645882f77b687bb85699,8,1,assistant,cpp,style,unusedFunction,The function 'loop' is never used.
5ddd15b1ba3f645882f77b687bb85699,8,1,assistant,cpp,style,unusedFunction,The function 'setup' is never used.
5ddd15b1ba3f645882f77b687bb85699,9,1,assistant,cpp,style,unusedFunction,The function 'loop' is never used.
5ddd15b1ba3f645882f77b687bb85699,9,1,assistant,cpp,style,unusedFunction,The function 'setup' is never used.
5ddd15b1ba3f645882f77b687bb85699,10,1,assistant,cpp,style,unusedFunction,The function 'loop' is never used.
5ddd15b1ba3f645882f77b687bb85699,10,1,assistant,cpp,style,unusedFunction,The function 'setup' is never used.
5ddd15b1ba3f645882f77b687bb85699,10,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
5ddd15b1ba3f645882f77b687bb85699,11,1,assistant,cpp,style,unusedFunction,The function 'loop' is never used.
5ddd15b1ba3f645882f77b687bb85699,11,1,assistant,cpp,style,unusedFunction,The function 'setup' is never used.
5ddd15b1ba3f645882f77b687bb85699,11,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
25d1f6426c9662b6de6210f406e5e25f,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
25d1f6426c9662b6de6210f406e5e25f,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
0c1066dec6e087dc257c419d9b981062,1,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
0c1066dec6e087dc257c419d9b981062,3,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
1e51bfd5ef1cf7aed62535b0f0898285,1,1,assistant,cpp,style,unusedFunction,The function 'Area' is never used.
1e51bfd5ef1cf7aed62535b0f0898285,1,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
1e51bfd5ef1cf7aed62535b0f0898285,2,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
1e51bfd5ef1cf7aed62535b0f0898285,3,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
1e51bfd5ef1cf7aed62535b0f0898285,4,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
1e51bfd5ef1cf7aed62535b0f0898285,5,1,assistant,cpp,style,noExplicitConstructor,Class 'EquilateralTriangle' has a constructor with 1 argument that is not explicit.
1e51bfd5ef1cf7aed62535b0f0898285,5,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
1e51bfd5ef1cf7aed62535b0f0898285,6,1,assistant,cpp,style,unusedFunction,The function 'Area' is never used.
45bad39214abcc2fd0ba43858cf8f356,1,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
45bad39214abcc2fd0ba43858cf8f356,2,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
edba5baa1a8688a2ea39fb06eb6974d9,1,1,assistant,cpp,style,noExplicitConstructor,Class 'Test' has a constructor with 1 argument that is not explicit.
edba5baa1a8688a2ea39fb06eb6974d9,1,1,assistant,cpp,style,unusedFunction,The function 'getNumTasks' is never used.
edba5baa1a8688a2ea39fb06eb6974d9,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
edba5baa1a8688a2ea39fb06eb6974d9,2,1,assistant,cpp,style,noExplicitConstructor,Class 'Test' has a constructor with 1 argument that is not explicit.
edba5baa1a8688a2ea39fb06eb6974d9,2,1,assistant,cpp,style,unusedFunction,The function 'getNumTasks' is never used.
edba5baa1a8688a2ea39fb06eb6974d9,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
edba5baa1a8688a2ea39fb06eb6974d9,3,1,assistant,cpp,style,noExplicitConstructor,Class 'Test' has a constructor with 1 argument that is not explicit.
edba5baa1a8688a2ea39fb06eb6974d9,3,1,assistant,cpp,style,unusedFunction,The function 'getNumTasks' is never used.
edba5baa1a8688a2ea39fb06eb6974d9,3,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
5e4eefb4d9159c00f9b676b31841e8f5,1,1,assistant,cpp,style,noExplicitConstructor,Class 'Test' has a constructor with 1 argument that is not explicit.
5e4eefb4d9159c00f9b676b31841e8f5,1,1,assistant,cpp,style,unusedFunction,The function 'getNumTasks' is never used.
5e4eefb4d9159c00f9b676b31841e8f5,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
5e4eefb4d9159c00f9b676b31841e8f5,2,1,assistant,cpp,style,noExplicitConstructor,Class 'Test' has a constructor with 1 argument that is not explicit.
5e4eefb4d9159c00f9b676b31841e8f5,2,1,assistant,cpp,style,unusedFunction,The function 'getNumTasks' is never used.
5e4eefb4d9159c00f9b676b31841e8f5,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
6f6ba42a8159c40be69c1594b279f4de,1,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
6f6ba42a8159c40be69c1594b279f4de,2,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
8784c2c95d62a16ac61f4f2dd887b8f2,1,1,assistant,cpp,style,unusedFunction,The function '_task' is never used.
8784c2c95d62a16ac61f4f2dd887b8f2,3,1,assistant,cpp,style,unusedPrivateFunction,Unused private function: 'Test::_task'
8784c2c95d62a16ac61f4f2dd887b8f2,3,1,assistant,cpp,style,unusedFunction,The function '_task' is never used.
8784c2c95d62a16ac61f4f2dd887b8f2,4,1,assistant,cpp,style,unusedFunction,The function '_task' is never used.
c68f968bea2b65dbf662a1fccd8115b5,1,1,assistant,cpp,style,constParameter,Parameter 'arr' can be declared with const
c68f968bea2b65dbf662a1fccd8115b5,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
c68f968bea2b65dbf662a1fccd8115b5,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
d8107bf2681a8c3b5bcd6dc4c055423b,4,1,assistant,cpp,style,noConstructor,The class 'Renderer' does not declare a constructor although it has private member variables which likely require initialization.
d8107bf2681a8c3b5bcd6dc4c055423b,4,1,assistant,cpp,style,unusedFunction,The function 'OnFramebufferResized' is never used.
02456aabe948836fe5ac2fe30f146726,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
02456aabe948836fe5ac2fe30f146726,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
02456aabe948836fe5ac2fe30f146726,4,1,assistant,cpp,style,unreadVariable,Variable 'eventType' is assigned a value that is never used.
02456aabe948836fe5ac2fe30f146726,4,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
02456aabe948836fe5ac2fe30f146726,6,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
70af5b4bfaab113754f0ac75d31f04de,1,1,assistant,cpp,style,unusedFunction,The function 'Dequeue' is never used.
70af5b4bfaab113754f0ac75d31f04de,1,1,assistant,cpp,style,unusedFunction,The function 'Enqueue' is never used.
70af5b4bfaab113754f0ac75d31f04de,1,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
70af5b4bfaab113754f0ac75d31f04de,2,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
70af5b4bfaab113754f0ac75d31f04de,3,1,assistant,cpp,performance,useInitializationList,Variable 'head' is assigned in constructor body. Consider performing initialization in initialization list.
70af5b4bfaab113754f0ac75d31f04de,3,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
eaed32c670aeccbd5280f217872e26d1,5,1,assistant,cpp,style,noExplicitConstructor,Class 'SpatialSystem' has a constructor with 1 argument that is not explicit.
eaed32c670aeccbd5280f217872e26d1,5,1,assistant,cpp,style,unusedFunction,The function 'GetEntitiesInFrustum' is never used.
eaed32c670aeccbd5280f217872e26d1,5,1,assistant,cpp,style,unusedFunction,The function 'GetEntitiesInRadius' is never used.
eaed32c670aeccbd5280f217872e26d1,5,1,assistant,cpp,style,unusedFunction,The function 'SetEntityPosition' is never used.
eaed32c670aeccbd5280f217872e26d1,5,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
eaed32c670aeccbd5280f217872e26d1,6,1,assistant,cpp,style,noExplicitConstructor,Class 'SpatialSystem' has a constructor with 1 argument that is not explicit.
eaed32c670aeccbd5280f217872e26d1,6,1,assistant,cpp,style,unusedFunction,The function 'GetEntitiesInRadius' is never used.
eaed32c670aeccbd5280f217872e26d1,6,1,assistant,cpp,style,unusedFunction,The function 'SetEntityPosition' is never used.
eaed32c670aeccbd5280f217872e26d1,6,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
f1eb1c19e2f9aaf8efea03a21367e1a1,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
f1eb1c19e2f9aaf8efea03a21367e1a1,3,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
d911884b38dff6efa839642e40391508,2,1,assistant,cpp,error,syntaxError,syntax error: keyword 'if' is not allowed in global scope
d911884b38dff6efa839642e40391508,4,1,assistant,cpp,style,unusedFunction,The function 'ExecuteAbility' is never used.
d911884b38dff6efa839642e40391508,4,1,assistant,cpp,style,unusedFunction,The function 'OnDestinationReached' is never used.
d911884b38dff6efa839642e40391508,4,1,assistant,cpp,style,unusedFunction,The function 'TryToMoveToTarget' is never used.
d911884b38dff6efa839642e40391508,5,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
d911884b38dff6efa839642e40391508,7,1,assistant,cpp,error,unknownMacro,There is an unknown macro here somewhere. Configuration is required. If UFUNCTION is a macro then please configure it.
